iter,games,net,AspirationDelta,AspirationWidenPct,RfpMargin,RfpMaxDepth,LmrMinDepth,LmrMinMoveIndex,LmrDepth6At,LmrDeepAt,HistoryBonusMultPct
978,16,+0.0625,117.62,148.91,91.31,8.61,2.07,3.51,4.61,9.99,99.88
979,16,-0.1250,117.55,148.95,91.34,8.62,2.06,3.51,4.62,10.00,99.91
980,16,+0.0625,117.59,148.97,91.33,8.62,2.07,3.51,4.62,10.00,99.92
981,16,-0.0625,117.62,148.99,91.34,8.61,2.06,3.51,4.63,10.00,99.91
982,16,-0.1250,117.69,148.95,91.37,8.61,2.06,3.52,4.62,9.99,99.94
983,16,+0.0000,117.69,148.95,91.37,8.61,2.06,3.52,4.62,9.99,99.94
984,16,+0.1875,117.59,149.01,91.33,8.60,2.07,3.52,4.61,10.00,99.98
985,16,-0.0625,117.55,149.03,91.31,8.60,2.06,3.52,4.61,10.00,100.00
986,16,+0.2500,117.41,148.95,91.37,8.58,2.06,3.53,4.63,10.01,99.94
987,16,+0.3750,117.19,148.84,91.28,8.61,2.04,3.52,4.60,9.99,100.03
988,16,-0.0625,117.15,148.86,91.30,8.61,2.05,3.51,4.60,9.99,100.01
989,16,+0.0625,117.12,148.84,91.31,8.61,2.05,3.51,4.60,9.99,100.00
990,16,+0.2500,116.98,148.91,91.37,8.63,2.06,3.51,4.58,10.01,100.06
991,16,-0.2500,117.12,148.84,91.43,8.61,2.05,3.51,4.60,9.99,100.12
992,16,-0.0625,117.15,148.82,91.45,8.61,2.05,3.51,4.60,9.99,100.10
993,16,-0.1250,117.23,148.86,91.48,8.60,2.05,3.51,4.59,9.98,100.07
994,16,+0.0625,117.19,148.87,91.49,8.60,2.05,3.51,4.60,9.98,100.06
995,16,-0.1250,117.26,148.84,91.52,8.59,2.04,3.51,4.59,9.97,100.03
996,16,+0.0625,117.30,148.86,91.51,8.59,2.04,3.51,4.59,9.98,100.04
997,16,-0.1875,117.19,148.80,91.46,8.58,2.05,3.51,4.60,9.97,100.09
998,16,-0.1250,117.26,148.76,91.43,8.58,2.05,3.50,4.60,9.97,100.06
999,16,+0.0000,117.26,148.76,91.43,8.58,2.05,3.50,4.60,9.97,100.06
1000,16,-0.0625,117.23,148.78,91.42,8.58,2.05,3.50,4.61,9.97,100.07
1001,16,-0.0625,117.26,148.80,91.43,8.58,2.06,3.50,4.60,9.97,100.09
1002,16,+0.0000,117.26,148.80,91.43,8.58,2.06,3.50,4.60,9.97,100.09
1003,16,-0.1250,117.19,148.76,91.46,8.57,2.05,3.49,4.60,9.97,100.06
1004,16,+0.3125,117.37,148.67,91.39,8.55,2.06,3.48,4.58,9.99,99.98
1005,16,-0.0625,117.33,148.65,91.37,8.55,2.06,3.49,4.57,10.00,99.97
1006,16,+0.2500,117.47,148.57,91.31,8.56,2.05,3.48,4.59,9.98,99.91
1007,16,+0.2500,117.33,148.50,91.37,8.55,2.04,3.47,4.57,9.97,99.97
1008,16,+0.0625,117.37,148.52,91.36,8.54,2.04,3.47,4.57,9.97,99.95
1009,16,-0.0625,117.40,148.54,91.34,8.55,2.04,3.47,4.57,9.97,99.94
1010,16,+0.3125,117.23,148.44,91.42,8.57,2.05,3.46,4.56,9.99,99.86
1011,16,-0.2500,117.08,148.37,91.48,8.55,2.06,3.45,4.54,9.98,99.80
1012,16,-0.1875,116.98,148.42,91.52,8.54,2.06,3.46,4.53,9.97,99.76
1013,16,+0.2500,117.12,148.50,91.46,8.52,2.07,3.45,4.54,9.95,99.82
1014,16,+0.2500,116.98,148.42,91.52,8.51,2.08,3.46,4.53,9.97,99.88
1015,16,-0.1250,117.05,148.39,91.49,8.50,2.07,3.46,4.52,9.96,99.91
1016,16,-0.0625,117.01,148.37,91.48,8.51,2.08,3.45,4.52,9.96,99.89
1017,16,+0.0625,117.05,148.39,91.46,8.50,2.08,3.46,4.51,9.97,99.91
1018,16,+0.0000,117.05,148.39,91.46,8.50,2.08,3.46,4.51,9.97,99.91
1019,16,+0.0000,117.05,148.39,91.46,8.50,2.08,3.46,4.51,9.97,99.91
1020,16,-0.0625,117.08,148.41,91.45,8.50,2.08,3.45,4.52,9.96,99.89
1021,16,+0.1250,117.01,148.37,91.48,8.51,2.08,3.46,4.53,9.96,99.86
1022,16,+0.0625,116.98,148.39,91.49,8.50,2.09,3.46,4.53,9.95,99.88
1023,16,-0.1250,116.91,148.35,91.46,8.51,2.08,3.45,4.54,9.95,99.85
1024,16,-0.0625,116.94,148.33,91.45,8.51,2.08,3.45,4.53,9.94,99.83
1025,16,+0.1250,116.87,148.29,91.42,8.50,2.09,3.45,4.53,9.95,99.86
1026,16,-0.1875,116.98,148.24,91.38,8.49,2.08,3.45,4.51,9.94,99.82
1027,16,-0.1250,117.05,148.28,91.40,8.48,2.09,3.46,4.51,9.95,99.85
1028,16,+0.0625,117.08,148.29,91.42,8.48,2.09,3.46,4.51,9.94,99.83
1029,16,+0.0625,117.12,148.28,91.43,8.48,2.09,3.46,4.51,9.95,99.85
1030,16,+0.0000,117.12,148.28,91.43,8.48,2.09,3.46,4.51,9.95,99.85
1031,16,+0.0000,117.12,148.28,91.43,8.48,2.09,3.46,4.51,9.95,99.85
1032,16,+0.0625,117.15,148.29,91.42,8.48,2.09,3.46,4.51,9.94,99.83
1033,16,+0.0000,117.15,148.29,91.42,8.48,2.09,3.46,4.51,9.94,99.83
1034,16,-0.1250,117.22,148.33,91.45,8.49,2.08,3.47,4.52,9.93,99.86
1035,16,+0.0625,117.26,148.31,91.46,8.49,2.08,3.46,4.52,9.93,99.85
1036,16,-0.1875,117.15,148.37,91.51,8.50,2.09,3.46,4.51,9.94,99.89
1037,16,-0.1875,117.26,148.31,91.46,8.51,2.09,3.46,4.50,9.93,99.94
1038,16,+0.0625,117.22,148.29,91.48,8.51,2.09,3.47,4.50,9.93,99.95
1039,16,+0.1875,117.12,148.24,91.43,8.50,2.09,3.47,4.49,9.92,99.91
1040,16,+0.1875,117.22,148.18,91.39,8.51,2.09,3.47,4.50,9.93,99.95
1041,16,+0.1250,117.29,148.15,91.42,8.51,2.09,3.46,4.50,9.92,99.92
1042,16,+0.0000,117.29,148.15,91.42,8.51,2.09,3.46,4.50,9.92,99.92
1043,16,+0.1250,117.36,148.18,91.45,8.51,2.08,3.46,4.50,9.93,99.89
1044,16,+0.1875,117.26,148.24,91.49,8.52,2.08,3.45,4.49,9.92,99.85
1045,16,-0.0625,117.29,148.22,91.48,8.51,2.08,3.45,4.50,9.91,99.84
1046,16,-0.3125,117.12,148.13,91.55,8.50,2.07,3.46,4.51,9.93,99.91
1047,16,+0.0000,117.12,148.13,91.55,8.50,2.07,3.46,4.51,9.93,99.91
1048,16,+0.0625,117.15,148.15,91.54,8.49,2.07,3.46,4.52,9.93,99.92
1049,16,-0.1250,117.08,148.18,91.57,8.48,2.07,3.45,4.53,9.93,99.95
1050,16,+0.0625,117.12,148.20,91.58,8.49,2.06,3.45,4.52,9.94,99.94
1051,16,+0.0625,117.09,148.18,91.60,8.49,2.06,3.45,4.53,9.93,99.92
1052,16,-0.1250,117.15,148.22,91.57,8.50,2.06,3.45,4.53,9.93,99.95
1053,16,+0.0625,117.19,148.24,91.58,8.50,2.06,3.45,4.54,9.92,99.94
1054,16,+0.1875,117.09,148.18,91.54,8.48,2.07,3.46,4.55,9.91,99.89
1055,16,+0.1250,117.02,148.15,91.57,8.48,2.07,3.46,4.55,9.92,99.86
1056,16,-0.1875,117.12,148.20,91.52,8.49,2.06,3.46,4.57,9.91,99.91
1057,16,+0.0000,117.12,148.20,91.52,8.49,2.06,3.46,4.57,9.91,99.91
1058,16,+0.0625,117.15,148.18,91.51,8.48,2.07,3.45,4.56,9.90,99.89
1059,16,-0.2500,117.29,148.26,91.57,8.50,2.07,3.45,4.55,9.92,99.95
1060,16,+0.0000,117.29,148.26,91.57,8.50,2.07,3.45,4.55,9.92,99.95
1061,16,-0.0625,117.26,148.24,91.58,8.50,2.07,3.45,4.55,9.92,99.97
1062,16,-0.1250,117.33,148.28,91.55,8.50,2.07,3.45,4.56,9.92,100.00
1063,16,+0.0000,117.33,148.28,91.55,8.50,2.07,3.45,4.56,9.92,100.00
1064,16,-0.0625,117.36,148.29,91.54,8.51,2.07,3.45,4.56,9.93,100.01
1065,16,-0.1875,117.47,148.24,91.58,8.52,2.08,3.44,4.57,9.92,100.05
1066,16,-0.1250,117.40,148.20,91.55,8.51,2.08,3.45,4.57,9.91,100.03
1067,16,-0.1250,117.47,148.17,91.52,8.52,2.08,3.44,4.56,9.90,100.05
1068,16,-0.0625,117.43,148.15,91.54,8.51,2.08,3.44,4.56,9.90,100.04
1069,16,+0.1875,117.53,148.09,91.58,8.50,2.07,3.43,4.57,9.92,100.00
1070,16,-0.3125,117.36,148.18,91.51,8.52,2.06,3.44,4.59,9.90,100.07
1071,16,+0.0625,117.33,148.20,91.52,8.52,2.06,3.45,4.59,9.89,100.08
1072,16,-0.3750,117.12,148.09,91.61,8.50,2.05,3.46,4.61,9.87,100.17
1073,16,+0.1875,117.22,148.04,91.65,8.48,2.04,3.46,4.62,9.86,100.13
1074,16,+0.0625,117.26,148.06,91.64,8.48,2.04,3.46,4.62,9.86,100.14
1075,16,-0.0625,117.22,148.08,91.65,8.48,2.04,3.46,4.62,9.85,100.16
1076,16,-0.0625,117.19,148.09,91.67,8.48,2.04,3.46,4.62,9.86,100.17
1077,16,-0.1250,117.26,148.13,91.64,8.47,2.03,3.47,4.61,9.85,100.14
1078,16,+0.0625,117.22,148.11,91.65,8.48,2.04,3.47,4.61,9.85,100.13
1079,16,+0.0000,117.22,148.11,91.65,8.48,2.04,3.47,4.61,9.85,100.13
1080,16,-0.0625,117.19,148.09,91.67,8.48,2.03,3.47,4.61,9.85,100.11
1081,16,+0.0000,117.19,148.09,91.67,8.48,2.03,3.47,4.61,9.85,100.11
1082,16,-0.1250,117.26,148.13,91.64,8.47,2.03,3.47,4.62,9.84,100.14
1083,16,-0.0625,117.29,148.11,91.62,8.47,2.03,3.47,4.62,9.85,100.13
1084,16,-0.3125,117.46,148.02,91.55,8.45,2.04,3.48,4.64,9.83,100.05
1085,16,-0.1250,117.40,148.06,91.58,8.44,2.04,3.49,4.64,9.84,100.08
1086,16,-0.1875,117.29,148.00,91.54,8.46,2.04,3.49,4.63,9.83,100.04
1087,16,-0.1875,117.40,148.06,91.49,8.44,2.04,3.49,4.64,9.84,100.00
1088,16,+0.0000,117.40,148.06,91.49,8.44,2.04,3.49,4.64,9.84,100.00
1089,16,-0.0625,117.36,148.04,91.48,8.44,2.04,3.49,4.65,9.84,100.01
1090,16,+0.0625,117.40,148.02,91.49,8.44,2.04,3.49,4.64,9.84,100.00
1091,16,+0.1250,117.46,147.99,91.52,8.44,2.04,3.48,4.64,9.85,100.03
1092,16,+0.0000,117.46,147.99,91.52,8.44,2.04,3.48,4.64,9.85,100.03
1093,16,+0.1875,117.57,148.04,91.57,8.43,2.05,3.48,4.65,9.84,99.98
1094,16,+0.1250,117.63,148.08,91.54,8.43,2.05,3.48,4.64,9.85,100.01
1095,16,+0.0625,117.60,148.06,91.52,8.43,2.05,3.48,4.64,9.85,100.03
1096,16,+0.1250,117.67,148.02,91.55,8.44,2.05,3.48,4.65,9.84,100.05
1097,16,-0.0625,117.70,148.04,91.54,8.43,2.05,3.48,4.65,9.84,100.04
1098,16,-0.0625,117.74,148.02,91.52,8.43,2.05,3.49,4.64,9.84,100.03
1099,16,+0.1250,117.80,147.99,91.50,8.42,2.05,3.49,4.64,9.84,100.00
1100,16,-0.0625,117.84,148.00,91.51,8.43,2.05,3.49,4.64,9.84,100.01
1101,16,+0.0625,117.87,148.02,91.52,8.42,2.05,3.49,4.64,9.84,100.03
1102,16,+0.0000,117.87,148.02,91.52,8.42,2.05,3.49,4.64,9.84,100.03
1103,16,-0.2500,117.74,147.95,91.47,8.44,2.06,3.50,4.65,9.85,99.97
1104,16,+0.0625,117.77,147.97,91.48,8.43,2.06,3.50,4.65,9.85,99.98
1105,16,+0.0000,117.77,147.97,91.48,8.43,2.06,3.50,4.65,9.85,99.98
1106,16,-0.0625,117.74,147.95,91.47,8.44,2.06,3.50,4.65,9.86,100.00
1107,16,+0.1250,117.67,147.99,91.49,8.43,2.06,3.50,4.64,9.86,100.03
1108,16,+0.0000,117.67,147.99,91.49,8.43,2.06,3.50,4.64,9.86,100.03
1109,16,-0.3125,117.50,148.08,91.42,8.45,2.07,3.51,4.66,9.85,100.10
1110,16,-0.3750,117.30,148.18,91.51,8.47,2.06,3.49,4.64,9.87,100.01
1111,16,+0.1250,117.23,148.15,91.54,8.46,2.06,3.50,4.63,9.86,99.98
1112,16,-0.0625,117.20,148.16,91.52,8.47,2.06,3.50,4.63,9.86,99.97
1113,16,+0.1250,117.13,148.13,91.50,8.46,2.06,3.50,4.62,9.86,99.94
1114,16,+0.1250,117.20,148.16,91.52,8.47,2.05,3.49,4.63,9.86,99.97
1115,16,+0.0625,117.23,148.18,91.51,8.46,2.05,3.49,4.63,9.86,99.95
1116,16,+0.0000,117.23,148.18,91.51,8.46,2.05,3.49,4.63,9.86,99.95
1117,16,-0.1250,117.16,148.22,91.48,8.46,2.05,3.49,4.63,9.85,99.93
1118,16,+0.0000,117.16,148.22,91.48,8.46,2.05,3.49,4.63,9.85,99.93
1119,16,+0.1250,117.09,148.18,91.51,8.45,2.04,3.49,4.63,9.85,99.90
1120,16,+0.1250,117.03,148.22,91.48,8.44,2.04,3.50,4.63,9.85,99.87
1121,16,+0.3750,116.82,148.11,91.57,8.42,2.05,3.49,4.61,9.88,99.78
1122,16,+0.2500,116.96,148.04,91.62,8.43,2.04,3.48,4.62,9.86,99.73
1123,16,+0.0000,116.96,148.04,91.62,8.43,2.04,3.48,4.62,9.86,99.73
1124,16,-0.0625,116.99,148.02,91.61,8.44,2.05,3.48,4.62,9.86,99.71
1125,16,+0.2500,116.86,148.09,91.67,8.42,2.05,3.47,4.61,9.88,99.77
1126,16,+0.4375,117.09,147.97,91.57,8.40,2.06,3.49,4.63,9.85,99.87
1127,16,+0.0625,117.13,147.95,91.58,8.40,2.06,3.49,4.63,9.85,99.86
1128,16,+0.1250,117.06,147.92,91.61,8.39,2.07,3.49,4.64,9.86,99.88
1129,16,+0.0625,117.09,147.93,91.59,8.38,2.06,3.49,4.63,9.85,99.90
1130,16,+0.0625,117.13,147.95,91.61,8.39,2.07,3.49,4.64,9.85,99.91
1131,16,+0.0625,117.09,147.93,91.62,8.39,2.06,3.49,4.63,9.85,99.93
1132,16,-0.0625,117.13,147.95,91.61,8.39,2.06,3.49,4.64,9.85,99.94
1133,16,-0.1875,117.03,147.90,91.57,8.40,2.07,3.48,4.63,9.86,99.98
1134,16,-0.0625,117.06,147.92,91.55,8.40,2.07,3.48,4.63,9.86,99.97
1135,16,+0.1250,117.13,147.88,91.52,8.40,2.07,3.48,4.64,9.86,100.00
1136,16,+0.0000,117.13,147.88,91.52,8.40,2.07,3.48,4.64,9.86,100.00
1137,16,-0.0625,117.09,147.90,91.51,8.39,2.08,3.48,4.64,9.86,100.01
1138,16,+0.0000,117.09,147.90,91.51,8.39,2.08,3.48,4.64,9.86,100.01
1139,16,+0.0000,117.09,147.90,91.51,8.39,2.08,3.48,4.64,9.86,100.01
1140,16,+0.0625,117.13,147.88,91.52,8.40,2.08,3.48,4.64,9.86,100.00
1141,16,-0.1250,117.06,147.92,91.55,8.39,2.08,3.47,4.65,9.85,100.02
1142,16,-0.0625,117.09,147.93,91.54,8.38,2.08,3.48,4.66,9.85,100.04
1143,16,+0.0625,117.06,147.95,91.55,8.39,2.08,3.47,4.65,9.85,100.02
1144,16,+0.1875,117.16,148.00,91.59,8.38,2.07,3.47,4.64,9.86,99.98
1145,16,+0.0625,117.13,148.02,91.61,8.37,2.07,3.47,4.64,9.86,99.97
1146,16,+0.0000,117.13,148.02,91.61,8.37,2.07,3.47,4.64,9.86,99.97
1147,16,+0.1250,117.06,148.06,91.64,8.38,2.07,3.47,4.63,9.86,100.00
1148,16,+0.0625,117.09,148.07,91.62,8.38,2.07,3.47,4.63,9.87,99.98
1149,16,-0.3125,117.26,147.99,91.55,8.37,2.06,3.46,4.62,9.89,100.05
1150,16,+0.0000,117.26,147.99,91.55,8.37,2.06,3.46,4.62,9.89,100.05
1151,16,+0.1250,117.19,147.95,91.58,8.37,2.06,3.46,4.62,9.89,100.08
1152,16,+0.0000,117.19,147.95,91.58,8.37,2.06,3.46,4.62,9.89,100.08
1153,16,-0.1250,117.26,147.92,91.55,8.38,2.05,3.46,4.63,9.90,100.05
1154,16,+0.3125,117.09,147.83,91.62,8.36,2.06,3.47,4.61,9.88,99.98
1155,16,+0.1875,116.99,147.88,91.58,8.35,2.06,3.46,4.60,9.87,99.94
1156,16,-0.0625,117.03,147.86,91.57,8.35,2.05,3.46,4.61,9.87,99.95
1157,16,+0.1250,117.09,147.83,91.54,8.36,2.05,3.46,4.61,9.86,99.98
1158,16,+0.1875,117.19,147.78,91.50,8.37,2.06,3.46,4.60,9.87,100.02
1159,16,-0.0625,117.23,147.76,91.48,8.37,2.05,3.47,4.61,9.88,100.04
1160,16,+0.0625,117.26,147.74,91.50,8.37,2.06,3.47,4.60,9.87,100.02
1161,16,-0.0625,117.23,147.76,91.51,8.37,2.06,3.47,4.60,9.88,100.04
1162,16,+0.0625,117.26,147.74,91.50,8.37,2.06,3.46,4.60,9.88,100.02
1163,16,+0.0000,117.26,147.74,91.50,8.37,2.06,3.46,4.60,9.88,100.02
1164,16,-0.0625,117.29,147.76,91.51,8.38,2.05,3.47,4.61,9.88,100.04
1165,16,-0.1875,117.39,147.71,91.55,8.37,2.06,3.47,4.62,9.86,100.08
1166,16,+0.0000,117.39,147.71,91.55,8.37,2.06,3.47,4.62,9.86,100.08
1167,16,-0.2500,117.52,147.64,91.61,8.38,2.07,3.48,4.60,9.88,100.02
1168,16,+0.1875,117.42,147.59,91.57,8.39,2.07,3.48,4.59,9.87,99.98
1169,16,+0.1875,117.33,147.53,91.61,8.38,2.08,3.49,4.58,9.86,100.02
1170,16,+0.0000,117.33,147.53,91.61,8.38,2.08,3.49,4.58,9.86,100.02
1171,16,-0.0625,117.29,147.52,91.62,8.38,2.08,3.49,4.59,9.85,100.01
1172,16,+0.3125,117.46,147.60,91.55,8.37,2.07,3.48,4.57,9.84,99.94
1173,16,+0.0000,117.46,147.60,91.55,8.37,2.07,3.48,4.57,9.84,99.94
1174,16,+0.1875,117.36,147.66,91.59,8.38,2.08,3.47,4.56,9.85,99.98
1175,16,+0.0000,117.36,147.66,91.59,8.38,2.08,3.47,4.56,9.85,99.98
1176,16,-0.0625,117.39,147.67,91.61,8.38,2.08,3.47,4.56,9.84,99.97
1177,16,-0.0625,117.36,147.66,91.59,8.38,2.08,3.47,4.56,9.85,99.98
1178,16,-0.1250,117.29,147.62,91.57,8.38,2.08,3.47,4.56,9.84,99.96
1179,16,+0.0625,117.26,147.60,91.55,8.38,2.07,3.47,4.56,9.84,99.97
1180,16,-0.0625,117.23,147.59,91.54,8.38,2.07,3.47,4.56,9.85,99.96
1181,16,+0.0000,117.23,147.59,91.54,8.38,2.07,3.47,4.56,9.85,99.96
1182,16,+0.3125,117.06,147.50,91.47,8.39,2.08,3.48,4.58,9.83,99.89
1183,16,-0.0625,117.03,147.52,91.46,8.39,2.08,3.48,4.59,9.83,99.90
1184,16,+0.0625,117.00,147.53,91.44,8.39,2.08,3.49,4.58,9.84,99.91
1185,16,+0.0000,117.00,147.53,91.44,8.39,2.08,3.49,4.58,9.84,99.91
1186,16,+0.1875,117.10,147.59,91.40,8.38,2.09,3.48,4.57,9.83,99.95
1187,16,-0.0625,117.06,147.60,91.39,8.37,2.09,3.48,4.57,9.82,99.97
1188,16,+0.0625,117.03,147.62,91.40,8.38,2.09,3.48,4.57,9.82,99.98
1189,16,-0.1250,116.97,147.59,91.37,8.37,2.09,3.47,4.58,9.83,99.95
1190,16,-0.1250,116.90,147.62,91.40,8.36,2.09,3.47,4.59,9.83,99.98
1191,16,+0.2500,117.03,147.69,91.46,8.35,2.08,3.46,4.57,9.85,100.04
1192,16,+0.1875,117.13,147.74,91.50,8.34,2.08,3.47,4.58,9.86,100.00
1193,16,-0.0625,117.10,147.72,91.48,8.34,2.08,3.47,4.58,9.86,100.01
1194,16,+0.0000,117.10,147.72,91.48,8.34,2.08,3.47,4.58,9.86,100.01
1195,16,+0.1250,117.16,147.76,91.51,8.33,2.08,3.46,4.59,9.87,99.98
1196,16,-0.2500,117.29,147.69,91.46,8.32,2.08,3.47,4.57,9.85,100.04
1197,16,+0.0625,117.26,147.71,91.44,8.31,2.08,3.47,4.57,9.86,100.05
1198,16,+0.0000,117.26,147.71,91.44,8.31,2.08,3.47,4.57,9.86,100.05
1199,16,+0.0625,117.23,147.69,91.46,8.31,2.09,3.47,4.56,9.85,100.04
1200,16,+0.0000,117.23,147.69,91.46,8.31,2.09,3.47,4.56,9.85,100.04
1201,16,-0.1875,117.32,147.74,91.41,8.32,2.08,3.46,4.57,9.84,100.08
1202,16,-0.0625,117.29,147.72,91.40,8.32,2.08,3.46,4.57,9.84,100.06
1203,16,-0.2500,117.42,147.66,91.46,8.31,2.08,3.46,4.56,9.83,100.12
1204,16,+0.2500,117.55,147.72,91.51,8.30,2.08,3.45,4.57,9.84,100.06
1205,16,+0.1250,117.62,147.76,91.54,8.30,2.08,3.45,4.58,9.83,100.04
1206,16,+0.0000,117.62,147.76,91.54,8.30,2.08,3.45,4.58,9.83,100.04
1207,16,+0.0000,117.62,147.76,91.54,8.30,2.08,3.45,4.58,9.83,100.04
1208,16,-0.0625,117.65,147.77,91.52,8.30,2.08,3.45,4.57,9.83,100.05
1209,16,+0.0000,117.65,147.77,91.52,8.30,2.08,3.45,4.57,9.83,100.05
1210,16,-0.0625,117.68,147.76,91.54,8.30,2.08,3.45,4.58,9.83,100.04
1211,16,-0.1250,117.62,147.72,91.51,8.30,2.07,3.46,4.59,9.83,100.06
1212,16,+0.0000,117.62,147.72,91.51,8.30,2.07,3.46,4.59,9.83,100.06
1213,16,+0.0000,117.62,147.72,91.51,8.30,2.07,3.46,4.59,9.83,100.06
1214,16,+0.1250,117.68,147.69,91.48,8.30,2.08,3.46,4.59,9.83,100.04
1215,16,-0.2500,117.55,147.62,91.54,8.29,2.08,3.45,4.58,9.82,99.98
1216,16,-0.0625,117.58,147.64,91.55,8.29,2.08,3.45,4.58,9.82,100.00
1217,16,+0.0000,117.58,147.64,91.55,8.29,2.08,3.45,4.58,9.82,100.00
1218,16,-0.1250,117.65,147.67,91.58,8.28,2.08,3.46,4.59,9.83,99.97
1219,16,+0.0625,117.68,147.66,91.59,8.28,2.08,3.46,4.59,9.83,99.98
1220,16,+0.1875,117.78,147.71,91.55,8.29,2.08,3.46,4.60,9.84,99.94
1221,16,+0.0625,117.75,147.72,91.56,8.29,2.08,3.46,4.60,9.84,99.93
1222,16,-0.1875,117.65,147.67,91.61,8.28,2.07,3.46,4.61,9.83,99.89
1223,16,-0.0625,117.62,147.66,91.62,8.27,2.08,3.46,4.61,9.83,99.90
1224,16,-0.1250,117.68,147.69,91.59,8.28,2.07,3.45,4.60,9.84,99.87
1225,16,-0.1250,117.62,147.66,91.56,8.27,2.08,3.46,4.61,9.85,99.85
1226,16,+0.0000,117.62,147.66,91.56,8.27,2.08,3.46,4.61,9.85,99.85
1227,16,-0.3125,117.78,147.74,91.63,8.26,2.07,3.45,4.59,9.83,99.78
1228,16,+0.1875,117.68,147.79,91.59,8.27,2.07,3.45,4.60,9.82,99.74
1229,16,-0.0625,117.71,147.77,91.61,8.26,2.07,3.45,4.60,9.82,99.75
1230,16,+0.0000,117.71,147.77,91.61,8.26,2.07,3.45,4.60,9.82,99.75
1231,16,+0.2500,117.84,147.84,91.55,8.28,2.08,3.45,4.59,9.83,99.81
1232,16,+0.0625,117.81,147.86,91.56,8.27,2.08,3.45,4.59,9.83,99.79
1233,16,-0.3125,117.65,147.77,91.50,8.29,2.07,3.46,4.57,9.84,99.73
1234,16,+0.3125,117.81,147.69,91.43,8.27,2.06,3.45,4.55,9.86,99.66
1235,16,-0.0625,117.78,147.67,91.42,8.28,2.06,3.45,4.55,9.86,99.64
1236,16,-0.0625,117.75,147.66,91.40,8.27,2.06,3.45,4.55,9.87,99.66
1237,16,+0.0000,117.75,147.66,91.40,8.27,2.06,3.45,4.55,9.87,99.66
1238,16,+0.0000,117.75,147.66,91.40,8.27,2.06,3.45,4.55,9.87,99.66
1239,16,-0.0625,117.78,147.64,91.39,8.28,2.06,3.45,4.55,9.86,99.67
1240,16,-0.3125,117.62,147.55,91.46,8.26,2.05,3.44,4.53,9.88,99.60
1241,16,+0.0000,117.62,147.55,91.46,8.26,2.05,3.44,4.53,9.88,99.60
1242,16,+0.0000,117.62,147.55,91.46,8.26,2.05,3.44,4.53,9.88,99.60
1243,16,-0.1875,117.52,147.61,91.42,8.25,2.05,3.44,4.54,9.89,99.64
1244,16,-0.0625,117.49,147.62,91.40,8.25,2.04,3.44,4.54,9.89,99.63
1245,16,-0.1250,117.55,147.66,91.43,8.24,2.04,3.44,4.54,9.89,99.60
1246,16,-0.1250,117.62,147.69,91.46,8.23,2.04,3.44,4.55,9.89,99.63
1247,16,+0.1875,117.52,147.64,91.50,8.24,2.05,3.44,4.54,9.90,99.67
1248,16,-0.0625,117.55,147.62,91.48,8.24,2.05,3.44,4.54,9.89,99.66
1249,16,+0.1875,117.46,147.57,91.44,8.25,2.05,3.44,4.55,9.90,99.62
1250,16,+0.1875,117.36,147.62,91.40,8.26,2.06,3.45,4.56,9.91,99.58
1251,16,-0.0625,117.39,147.61,91.39,8.26,2.06,3.45,4.55,9.92,99.56
1252,16,+0.0000,117.39,147.61,91.39,8.26,2.06,3.45,4.55,9.92,99.56
1253,16,-0.1875,117.49,147.66,91.35,8.27,2.06,3.44,4.54,9.93,99.60
1254,16,+0.1250,117.55,147.62,91.38,8.28,2.07,3.44,4.54,9.93,99.63
1255,16,+0.0000,117.55,147.62,91.38,8.28,2.07,3.44,4.54,9.93,99.63
1256,16,-0.1875,117.65,147.67,91.34,8.27,2.06,3.43,4.55,9.92,99.67
1257,16,-0.1250,117.59,147.71,91.31,8.28,2.06,3.43,4.54,9.92,99.70
1258,16,+0.0000,117.59,147.71,91.31,8.28,2.06,3.43,4.54,9.92,99.70
1259,16,-0.1250,117.52,147.74,91.28,8.28,2.05,3.43,4.55,9.91,99.67
1260,16,+0.0000,117.52,147.74,91.28,8.28,2.05,3.43,4.55,9.91,99.67
1261,16,+0.0625,117.49,147.76,91.27,8.28,2.05,3.43,4.54,9.91,99.68
1262,16,+0.0625,117.46,147.77,91.26,8.28,2.05,3.43,4.55,9.90,99.67
1263,16,+0.0625,117.43,147.76,91.27,8.28,2.05,3.44,4.54,9.90,99.66
1264,16,+0.0000,117.43,147.76,91.27,8.28,2.05,3.44,4.54,9.90,99.66
1265,16,+0.0000,117.43,147.76,91.27,8.28,2.05,3.44,4.54,9.90,99.66
1266,16,+0.1250,117.36,147.79,91.24,8.27,2.05,3.44,4.55,9.89,99.63
1267,16,+0.0625,117.33,147.81,91.23,8.28,2.05,3.44,4.55,9.89,99.64
1268,16,-0.3125,117.49,147.89,91.30,8.29,2.06,3.43,4.56,9.87,99.71
1269,16,+0.0625,117.52,147.87,91.28,8.30,2.05,3.43,4.56,9.88,99.72
1270,16,+0.1250,117.46,147.91,91.26,8.30,2.06,3.43,4.57,9.87,99.70
1271,16,-0.0625,117.43,147.92,91.27,8.31,2.06,3.43,4.57,9.87,99.71
1272,16,+0.1250,117.36,147.89,91.24,8.31,2.06,3.43,4.58,9.86,99.68
1273,16,+0.0000,117.36,147.89,91.24,8.31,2.06,3.43,4.58,9.86,99.68
